Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
40,1.0288747719742273e-07,0.060936699021017005,0.13520255134486267,0.19613925036587967,153.9855938494652,157.7306070658011,0.0,0.0,0.19613935325335688,0.40968,3.7450132163359218,157.73060706580114,0.16176694667210859,32.375881060922524,22.009868742140714,824.2724932913615,52.37347425044784,67.62411893907748,109.39347242166073,19.61393532533569,8.708719230946332e-10,0.0,0.008766294297516493,0.008766294297516493,1.020166052743281e-07,0.18737295606836318,746.7738499777829,0.15817927045089167,0.0,3.380964599151362,0.20586934673366833,4.22373063360381,0.0,90.27910994822226,5.497159418173925
41,6.481911063437632e-08,0.06027248900168792,0.13467526139461772,0.19494775039630563,157.7306070658011,161.4541201371002,0.0,0.0,0.19494781521541626,0.40968,3.723513071299101,161.4541201371002,0.16238101052360962,32.24261443313858,21.991965725373856,818.8737184199124,52.35588313576162,67.75738556686142,110.02512738784799,19.494781521541626,5.486493115496188e-10,0.0,0.00873210574975618,0.00873210574975618,6.42704613228267e-08,0.18621564464654944,765.3954208694839,0.1575623655432243,0.0,3.360081359022208,0.20586934673366833,4.231551293796108,0.0,90.2395478324427,5.528900873761196
42,4.083603969965708e-08,0.059615518871569524,0.1341500278751787,0.19376554674674823,161.4541201371002,165.15630106057128,0.0,0.0,0.19376558758278792,0.40968,3.7021809234710905,165.1563010605713,0.16299732510560483,32.10986898735172,21.97403968111781,813.5187051903142,52.33822754429746,67.89013101264828,110.65909756130735,19.37655875827879,3.456490662762599e-10,0.0,0.00869805053733213,0.00869805053733213,4.0490390633380823e-08,0.1850674962094161,783.9021745394646,0.15694786869327315,0.0,3.3393637080441487,0.20586934673366833,4.239335460302733,0.0,90.19990586827475,5.560758671422502
43,2.572670501078396e-08,0.05896570971586942,0.13362684276646553,0.19259255248233495,165.15630106057128,168.83731617073042,0.0,0.0,0.19259257820903997,0.40968,3.681015110159146,168.83731617073042,0.163615894036089,31.977643541691176,21.956090487156406,808.2070084324403,52.3205073724117,68.02235645830882,111.2953866636773,19.259257820903997,2.177589117540437e-10,0.0,0.008664128140236536,0.008664128140236536,2.5508946099029917e-08,0.1839284243420984,802.2950195245692,0.15633576972203983,0.0,3.3188099937034377,0.20586934673366833,4.247083074735891,0.0,90.16018392708938,5.592732998174727
44,1.6207824156793897e-08,0.05832298347996644,0.13310569807967632,0.19142868155964277,168.83731617073042,172.49733019028017,0.0,0.0,0.19142869776746693,0.40968,3.6600140195497444,172.49733019028017,0.1642367200116394,31.845937095643105,21.93811804735114,802.9381961584253,52.30272254285417,68.15406290435689,111.93399746878522,19.142869776746693,1.3718811440504755e-10,0.0,0.008630338040489613,0.008630338040489613,1.607063604238885e-08,0.18279834351915314,820.574855483548,0.1557260587816263,0.0,3.2984186140344494,0.20586934673366833,4.254794051329447,0.0,90.12038195526424,5.6248239934063
45,1.0210929218780155e-08,0.05768726296003481,0.13258658585716557,0.19027384881720039,172.49733019028017,176.13650626794364,0.0,0.0,0.1902738590281296,0.40968,3.63917607766347,176.13650626794364,0.16485980513845544,31.714748753571794,21.92012228179603,797.7118462737028,52.28487299528919,68.2852512464282,112.57493214316624,19.02738590281296,8.642851207517996e-11,0.0,0.008596679722131703,0.008596679722131703,1.0124500706704975e-08,0.18167716909506867,838.742573405505,0.1551187262461244,0.0,3.278188004683677,0.20586934673366833,4.262468287759197,0.0,90.08049994625254,5.657031765988267
46,6.432885407831497e-09,0.05705847179377043,0.1320694981723226,0.18912796996609305,176.13650626794364,179.75500600801868,0.0,0.0,0.18912797639897846,0.40968,3.6184997400750336,179.75500600801868,0.1654851511434849,31.584077676507903,21.90210312056021,792.5275444884379,52.26695868024478,68.4159223234921,113.21819246324011,18.912797639897846,5.4449962607363375e-11,0.0,0.00856315267121539,0.00856315267121539,6.378435445224134e-09,0.18056481729487767,856.7990557728363,0.15451376264282482,0.0,3.2581166306985407,0.20586934673366833,4.270105672015906,0.0,90.04053792279615,5.689356405187953
47,4.052717806933843e-09,0.05643653445121833,0.13155442712945056,0.18799096158066889,179.75500600801868,183.35298949465468,0.0,0.0,0.1879909656333867,0.40968,3.5979834866359903,183.35298949465468,0.1661127595091301,31.453923051818606,21.884060499714593,787.3848829851619,52.24897955525427,68.5460769481814,113.86377995387582,18.79909656333867,3.430347644263893e-11,0.0,0.00852975637579765,0.00852975637579765,4.018414330491205e-09,0.17946120520487124,874.7451766951649,0.15391115860882582,0.0,3.2382029812934965,0.20586934673366833,4.277706086770517,0.0,90.00049592559752,5.721797987631961
48,2.5532122183683214e-09,0.05582137622570005,0.1310413648636457,0.18686274108934575,183.35298949465468,186.9306153127445,0.0,0.0,0.18686274364255798,0.40968,3.577625818089821,186.9306153127445,0.1667426315592354,31.324284074189347,21.86599435881016,782.2834595628544,52.2309355823938,68.67571592581065,114.51169597684161,18.686274364255798,2.1611190158862524e-11,0.0,0.008496490325932039,0.008496490325932039,2.531601028209459e-09,0.17836625076341373,892.5818020246662,0.15331090486364543,0.0,3.2184455664925076,0.20586934673366833,4.285269412146119,0.0,89.96037400610307,5.754356581750823
49,1.6085236975720424e-09,0.055212923224839915,0.1305303035406775,0.1857432267655174,186.9306153127445,190.48804056662433,0.0,0.0,0.1857432283740411,0.40968,3.557425253879845,190.48804056662433,0.1673747685140126,31.19515993376033,21.84790463927838,777.2228770812746,52.212826726707355,68.80484006623968,115.16194178730524,18.57432283740411,1.361504980008339e-11,0.0,0.008463354013660903,0.008463354013660903,1.594908647771959e-09,0.1772798727518565,910.3097894593427,0.15271299219191545,0.0,3.198842914954261,0.20586934673366833,4.292795527477678,0.0,89.92017222190397,5.78703225061835
50,1.0133699294703867e-09,0.05461110236168916,0.13002123535686885,0.18463233771855803,190.48804056662433,194.0254208973336,0.0,0.0,0.18463233873192794,0.40968,3.5373803307092717,194.02542089733362,0.16800917152517833,31.066549808788118,21.829791283419567,772.2027430945733,52.19465295520178,68.93345019121188,115.81451856997654,18.463233873192795,8.577481374052534e-12,0.0,0.008430346933007626,0.008430346933007626,1.0047924480963341e-09,0.1762019907855504,927.929988638377,0.15211741143242705,0.0,3.179393572543177,0.20586934673366833,4.300284312428637,0.0,89.8798906338037,5.819825053767683
51,6.384230555663437e-10,0.054015841345946745,0.12951415253897705,0.1835299938849238,194.0254208973336,197.54291049890932,0.0,0.0,0.18352999452334687,0.40968,3.517489601575727,197.54291049890932,0.1686458416984676,30.93845286116866,21.81165423376363,767.2226696042887,52.176414236201516,69.06154713883134,116.46942746226608,18.352999452334686,5.403813265653097e-12,0.0,0.008397468579968896,0.008397468579968896,6.330192423006906e-10,0.1751325253049549,945.4432412321744,0.15152415347117842,0.0,3.16009610137088,0.20586934673366833,4.307735647698866,0.0,89.83952930394604,5.852735048355089
52,4.022065250067965e-10,0.05342706867527593,0.12900904734407503,0.18243611601935095,197.54291049890932,201.04066213401464,0.0,0.0,0.18243611642155746,0.40968,3.4977516351053297,201.04066213401464,0.1692847801081019,30.810868233769195,21.793493432667766,762.2822728877067,52.15811053893321,69.1891317662308,117.1266695691687,18.243611642155745,3.404402357361451e-12,0.0,0.008364718452507016,0.008364718452507016,3.9880212264943504e-10,0.17407139756684392,962.850381028739,0.15093320923694367,0.0,3.140949079134718,0.20586934673366833,4.315149415472964,0.0,89.79908829461908,5.885762289907953
53,2.5339011075428177e-10,0.05284471362671542,0.12850591205943315,0.18135062568614857,201.04066213401464,204.51882714909075,0.0,0.0,0.18135062593953868,0.40968,3.4781650150761205,204.51882714909075,0.16992598780613194,30.683795048903356,21.775308822065245,757.3811733738563,52.13974183325803,69.31620495109664,117.7862459728739,18.13506259395387,2.1447734851377143e-12,0.0,0.00833209605054224,0.00833209605054224,2.5124533726914407e-10,0.17301852963560632,980.1522340174241,0.1503445696984304,0.0,3.121951098644021,0.20586934673366833,4.322525499703471,0.0,89.75856766748879,5.918906832807725
54,1.5963576977519752e-10,0.05226870624818422,0.12800473900240136,0.18027344525058558,204.51882714909075,207.9775554891521,0.0,0.0,0.18027344541022136,0.40968,3.4587283400613726,207.97755548915214,0.17056946582851634,30.557232407528208,21.757100343310658,752.5189955496785,52.12130808949915,69.4427675924718,118.4481577390172,18.027344541022135,1.35120729563676e-12,0.0,0.008299600875945124,0.008299600875945124,1.5828456247956076e-10,0.17197384437464047,997.3496184707166,0.14975822586243834,0.0,3.103100767465266,0.20586934673366833,4.329863786289182,0.0,89.71796748310692,5.9521687306038995
55,1.0057053495837444e-10,0.051698977350079015,0.127505520520292,0.17920449787037102,207.9775554891521,211.41699571230117,0.0,0.0,0.17920449797094154,0.40968,3.4394402231490697,211.41699571230117,0.17121521519910995,30.431179388896794,21.738867937085256,747.6953678853653,52.10280927832684,69.5688206111032,119.11240592078312,17.920449797094154,8.512605962511588e-13,0.0,0.008267232432528939,0.008267232432528939,9.971927436212328e-11,0.17093726543784207,1014.4433450244728,0.14917416877264886,0.0,3.0843967076427523,0.20586934673366833,4.337164163186664,0.0,89.67728780059308,5.985548036220244
56,6.335943702377589e-11,0.05113545849696315,0.12700824899026286,0.17814370748722602,211.41699571230117,214.8372950040111,0.0,0.0,0.17814370755058545,0.40968,3.4202992917099486,214.8372950040111,0.17186323693231828,30.305635050497727,21.720611543340457,742.9099227719407,52.0842453706806,69.69436494950227,119.77899156163767,17.814370755058544,5.3629417563823e-13,0.0,0.008234990226042077,0.008234990226042077,6.282314284813766e-11,0.16990871726118395,1031.4342167568736,0.1485923895088122,0.0,3.065837555467468,0.20586934673366833,4.344426520479287,0.0,89.63652867742839,6.019044802092327
57,3.9916445324978815e-11,0.050578081999346255,0.12651291681920085,0.17709099881854712,214.8372950040111,218.23859919120784,0.0,0.0,0.17709099885846358,0.40968,3.4013041871967427,218.23859919120784,0.17251353203491795,30.1805984281749,21.702331101267596,738.1622964667127,52.06561633771945,69.8194015718251,120.4479156971985,17.709099885846356,3.378653306520849e-13,0.0,0.008202873764160512,0.008202873764160512,3.957857999432673e-11,0.1688881250543866,1048.32302926627,0.14801287918618508,0.0,3.047421961276889,0.20586934673366833,4.351650750419152,0.0,89.59569016931962,6.052659080261209
58,2.5147360554736654e-11,0.05002678090555338,0.12601951644360596,0.17604629734915933,218.23859919120784,221.6210527561715,0.0,0.0,0.1760462973743067,0.40968,3.38245356496367,221.6210527561715,0.17316610150732345,30.05606853636022,21.684026549281803,733.4521290438507,52.04692215078424,69.94393146363979,121.11917935653922,17.60462973743067,2.128551583108135e-13,0.0,0.008170882556480286,0.008170882556480286,2.493450539642584e-11,0.16787541479267903,1065.1105707480315,0.14743562895512707,0.0,3.0291485892748744,0.20586934673366833,4.358836747451717,0.0,89.55477233010913,6.086390922439153
59,1.5842837149484093e-11,0.04948148899368285,0.1255280403294759,0.17500952932315875,221.6210527561715,224.98479885027078,0.0,0.0,0.17500952933900157,0.40968,3.3637460940992687,224.98479885027078,0.17382094634451514,29.93204436837648,21.665697825016643,728.7790643483477,52.028162781372146,70.06795563162352,121.79278356314299,17.50095293390016,1.3409874973581252e-13,0.0,0.008139016114510013,0.008139016114510013,1.570873839974828e-11,0.16687051320864874,1081.797622070467,0.14686063000079597,0.0,3.0110161173648047,0.20586934673366833,4.365984408229294,0.0,89.51377521171328,6.120240380057439
60,9.98098740417498e-12,0.048942140763651706,0.12503848097219095,0.17398062173584267,224.98479885027078,228.32997930753896,0.0,0.0,0.17398062174582365,0.40968,3.3451804572681985,228.32997930753896,0.17447806753674075,29.808524896783233,21.647344865324307,724.1427499522766,52.009338201115625,70.19147510321676,122.4687293356251,17.398062174582364,8.448221233356188e-14,0.0,0.008107273951663423,0.008107273951663423,9.896505191841417e-12,0.16587334778417925,1098.3849568498747,0.146287873542907,0.0,2.993023236991623,0.20586934673366833,4.373093631617448,0.0,89.47269886407982,6.154207504302745
61,6.288022064630237e-12,0.0484086714293279,0.1245508308963994,0.1729595023257273,228.32997930753896,231.65673465809823,0.0,0.0,0.17295950233201532,0.40968,3.326755350559279,231.65673465809823,0.17513746607007535,29.68550907374881,21.6289676062799,719.5428371126472,51.990448381765965,70.31449092625118,123.14701768830939,17.29595023320153,5.3223793770143986e-14,0.0,0.008075655583251936,0.008075655583251936,6.234798270860093e-12,0.16488384674247536,1114.8733415247457,0.14571735083553156,0.0,2.9751686529900785,0.20586934673366833,4.380164318696721,0.0,89.43154333515709,6.188292346146179
62,3.96145390071705e-12,0.047881016910748225,0.12406508265590344,0.17194609956665166,231.65673465809823,234.96520414143623,0.0,0.0,0.1719460995706131,0.40968,3.308469483338019,234.96520414143626,0.1757991429268951,29.562995831437544,21.610565983188884,714.9789807304332,51.971493295180935,70.43700416856245,123.82764963171415,17.19460995706131,3.353099007519071e-14,0.0,0.008044160526477252,0.008044160526477252,3.92792291064186e-12,0.16390193904017442,1131.2635354291558,0.1451490531669214,0.0,2.9574510834374292,0.20586934673366833,4.3871963727613394,0.0,89.3903086708711,6.222494956367567
63,2.4957159574517416e-12,0.04735911382642107,0.12358122883354541,0.1709403426599665,234.96520414143623,238.25552571953875,0.0,0.0,0.17094034266246222,0.40968,3.2903215781025286,238.25552571953875,0.17646309908628968,29.44098408240523,21.592139930595685,710.4508393104805,51.952472913313514,70.55901591759476,124.51062617297616,17.094034266246222,2.1124523747370146e-14,0.0,0.008012788300423991,0.008012788300423991,2.4745914337043714e-12,0.1629275543595425,1147.5562908653576,0.14458297185934887,0.0,2.9398692595095115,0.20586934673366833,4.394189699315875,0.0,89.34899491510745,6.256815385576678
64,1.5723010531945972e-12,0.04684289948571308,0.12309926204109459,0.16994216152680766,238.25552571953875,241.52783608988085,0.0,0.0,0.16994216152837996,0.40968,3.272310370342112,241.52783608988088,0.1771293355244232,29.319472719998664,21.573689382291878,705.9580749221353,51.93338720819816,70.68052728000134,125.19594831622506,16.994216152837996,1.3308449960843192e-14,0.0,0.007981538426052337,0.007981538426052337,1.558992603233754e-12,0.16196062310075532,1163.7523531755892,0.1440190982689579,0.0,2.9224219253394863,0.20586934673366833,4.401144206070558,0.0,89.30760210969702,6.29125368423244
65,9.905496635125962e-13,0.04633231188131881,0.12261917491913432,0.16895148680045313,241.52783608988085,244.78227069827895,0.0,0.0,0.16895148680144367,0.40968,3.2544346083981157,244.78227069827898,0.1777978532148947,29.19846061875631,21.555214271327944,701.5003531604691,51.914236151945175,70.80153938124369,125.88361706294951,16.895148680144366,8.384323475331211e-15,0.0,0.007950410426190734,0.007950410426190734,9.82165340037265e-13,0.1610010763742624,1179.8524608131136,0.14345742378562104,0.0,2.9051078378788264,0.20586934673366833,4.408059802935572,0.0,89.26613029440362,6.3258099026608035
66,6.240462880129356e-13,0.04582728968181243,0.1221409601369497,0.16796824981876213,244.78227069827895,248.01896375160564,0.0,0.0,0.16796824981938618,0.40968,3.236693053326707,248.01896375160567,0.17846865312905447,29.07794663480846,21.536714530022156,697.0773431080331,51.89501971672787,70.92205336519154,126.5736334123266,16.79682498193862,5.282123789458663e-15,0.0,0.00791940382552859,0.00791940382552859,6.187641642234769e-13,0.16004884599323355,1195.8573454124987,0.14289793983280175,0.0,2.8879257667602367,0.20586934673366833,4.414936402014697,0.0,89.22457950691359,6.360484091071709
67,3.9314916144814945e-13,0.04532777222428068,0.12166461039241559,0.16699238261669627,248.01896375160564,251.23804823036906,0.0,0.0,0.16699238261708943,0.40968,3.2190844787634307,251.23804823036906,0.17914173623632654,28.957929606275666,21.518190089971863,692.6887172970927,51.87573787477547,71.04207039372433,127.26599836155107,16.699238261708942,3.327737987358958e-15,0.0,0.00788851815060903,0.00788851815060903,3.8982142346079047e-13,0.15910386446608724,1211.7677318591466,0.14234063786741893,0.0,2.870874494162343,0.20586934673366833,4.421773917598373,0.0,89.18294978282621,6.395276299575411
68,2.476839717123342e-13,0.04483369950703602,0.12119011841188518,0.1660238179189212,251.23804823036906,254.43965590115846,0.0,0.0,0.1660238179191689,0.40968,3.2016076707894046,254.43965590115846,0.17981710350450944,28.838408353664818,21.499640882063378,688.3341516723149,51.85639059836256,71.16159164633518,127.96071290614687,16.60238179191689,2.0964749320361437e-15,0.0,0.007857752929821655,0.007857752929821655,2.4558749678029805e-13,0.15816606498909955,1227.584338358081,0.14178550937971404,0.0,2.853952814676022,0.20586934673366833,4.428572266156356,0.0,89.1412411556453,6.430186578198326
69,1.5604090217877053e-13,0.04434501218240933,0.12071747695007883,0.16506248913248817,254.43965590115846,257.62391732895753,0.0,0.0,0.1650624891326442,0.40968,3.184261427799064,257.62391732895753,0.18049475590008332,28.719381680262305,21.481066836483432,684.0133255538802,51.8369778598027,71.2806183197377,128.65777804028062,16.50624891326442,1.3207792071827705e-15,0.0,0.00782710769339535,0.00782710769339535,1.5472012297158776e-13,0.15723538143909283,1243.307876502006,0.1412325458931193,0.0,2.837159535172276,0.20586934673366833,4.435331366329996,0.0,89.09945365677146,6.4652149768985385
70,9.830576837262543e-14,0.043861651549621065,0.12024667878997351,0.16410833033959457,257.62391732895753,260.7909618893269,0.0,0.0,0.16410833033969288,0.40968,3.1670445603694115,260.7909618893269,0.18117469438850228,28.600848372524034,21.462467882729513,679.7259216010126,51.81749963143934,71.39915162747596,129.35719475706293,16.41083303396929,8.320909005251454e-16,0.0,0.007796581973391108,0.007796581973391108,9.747367747210028e-14,0.15631174836620346,1258.9390513386359,0.1406817389641274,0.0,2.8204934746716157,0.20586934673366833,4.442051138924232,0.0,89.05758731549476,6.500361545581009
71,6.193263407475402e-14,0.0433835595477302,0.11977771674269262,0.16316127629042282,260.7909618893269,263.94091778045765,0.0,0.0,0.16316127629048474,0.40968,3.149955891130723,263.94091778045765,0.18185691993447362,28.482807200462023,21.443843949619165,675.4716257759095,51.7979558856347,71.51719279953798,130.0589640488389,16.316127629048474,5.242172673308416e-16,0.0,0.007766175303694882,0.007766175303694882,6.140841680742319e-14,0.15539510098672793,1274.4785614373147,0.14013308018216178,0.0,2.803953464214892,0.20586934673366833,4.448731506899258,0.0,89.0156421589882,6.535626334112524
72,3.9017559467095035e-14,0.04291067874865994,0.11931058364739612,0.16222126239605605,263.94091778045765,267.0739120350963,0.0,0.0,0.16222126239609508,0.40968,3.132994254638668,267.0739120350963,0.18254143350226218,28.36525691802752,21.425194965302737,671.2501273080693,51.77834659476703,71.63474308197249,130.7630869074952,16.22212623960951,3.3025687841843016e-16,0.0,0.007735887220010472,0.007735887220010472,3.8687302588676605e-14,0.15448537517604558,1289.9270989549234,0.1395865611694479,0.0,2.787538346735552,0.20586934673366833,4.455372395361976,0.0,88.97361821230156,6.571009392336453
73,2.4581062464269873e-14,0.042442952350299545,0.11884527237117128,0.1612882247214708,267.0739120350963,270.1900705323442,0.0,0.0,0.1612882247214954,0.40968,3.11615849724784,270.1900705323442,0.18322823605595367,28.24819626349048,21.406520857271655,667.0611186590045,51.75867173121742,71.75180373650952,131.46956432473624,16.12882247214954,2.08061833403611e-16,0.0,0.007705717259852431,0.007705717259852431,2.4373000630866263e-14,0.1535825074616184,1305.2853497010876,0.1390421735808849,0.0,2.771246976933287,0.20586934673366833,4.461973731557157,0.0,88.93151549835557,6.606510770087275
74,1.548606935249002e-14,0.04198032416968128,0.11838177580892371,0.160362099978605,270.1900705323442,273.28951800933083,0.0,0.0,0.1603620999786205,0.40968,3.0994474769866547,273.28951800933083,0.18391732855974283,28.13162395981541,21.387821552369964,662.9042954873388,51.73893126736504,71.86837604018459,132.17839729237778,16.03620999786205,1.310789550442749e-16,0.0,0.007675664962539006,0.007675664962539006,1.5354990397445744e-14,0.152686435016066,1320.5539932026957,0.13849990910391805,0.0,2.755078221149068,0.20586934673366833,4.468535444858399,0.0,88.88933403793668,6.642130517204913
75,9.756223692068713e-15,0.04152273863623176,0.11792008688326891,0.15944282551950067,273.28951800933083,276.37237807276443,0.0,0.0,0.15944282551951044,0.40968,3.0828600634336043,276.37237807276443,0.18460871197820053,28.0155387150334,21.369096976803817,658.7793566142816,51.719125175577275,71.9844612849666,132.88958680262326,15.944282551951044,8.257974167789319e-17,0.0,0.0076457298691851045,0.0076457298691851045,9.673643950390819e-15,0.15179709565031557,1335.7337027677281,0.1379597594584119,0.0,2.7390309572415243,0.20586934673366833,4.475057466758843,0.0,88.84707384969226,6.677868683548898
76,6.146420926003289e-15,0.04107014078509683,0.11746019854442416,0.158530339329521,276.37237807276443,279.4387732103593,0.0,0.0,0.15853033932952712,0.40968,3.0663951375948577,279.4387732103593,0.18530238727654952,27.89993922261053,21.35034705615227,654.686003989476,51.699253428203704,72.10006077738947,133.60313384834583,15.853033932952712,5.202523725707271e-17,0.0,0.007615911522695282,0.007615911522695282,6.0943956887462166e-15,0.1509144278068257,1350.8251455484115,0.13742171639652354,0.0,2.7231040744646666,0.20586934673366833,4.481539730861657,0.0,88.80473495012606,6.71372531901231
77,3.872245183382072e-15,0.040622476250539274,0.11700210377010091,0.15762458002064017,279.4387732103593,282.48882480214246,0.0,0.0,0.15762458002064406,0.40968,3.0500515917831823,282.48882480214246,0.18599835542092388,27.784824161812367,21.331571715376494,650.623942657213,51.6793159975665,72.21517583818763,134.3190394233574,15.762458002064406,3.277589947195581e-17,0.0,0.007586209467756771,0.007586209467756771,3.839469283910116e-15,0.1500383705528834,1365.8289826037,0.13688577170257676,0.0,2.707296473346937,0.20586934673366833,4.487982172870324,0.0,88.76231735359411,6.74970047353556
78,2.4395144655307054e-15,0.040179691259408394,0.11654579556539751,0.15672548682480592,282.48882480214246,285.5226531316406,0.0,0.0,0.15672548682480836,0.40968,3.033828329498164,285.52265313164065,0.1866966173786419,27.670192198064676,21.312770878830925,646.5928807230134,51.65931285595563,72.32980780193532,135.03730452268624,15.672548682480835,2.064881666733216e-17,0.0,0.00755662325083252,0.00755662325083252,2.418865648863373e-15,0.1491688635739734,1380.7458689610976,0.13635191719293652,0.0,2.6916070655715596,0.20586934673366833,4.494384730578706,0.0,88.71982107230133,6.7857941971199764
79,1.5368941132843443e-15,0.039741732624680844,0.11609126696269247,0.15583299958737332,285.5226531316406,288.5403773969483,0.0,0.0,0.15583299958737484,0.40968,3.0177242653077365,288.5403773969483,0.18739717411846077,27.556041983310376,21.29394447027262,642.5925293205684,51.639243975620296,72.44395801668962,135.75793014284048,15.583299958737484,1.3008754500419262e-17,0.0,0.007527152420154273,0.007527152420154273,1.523885358783925e-15,0.14830584716721903,1395.5764536778197,0.1358201447158839,0.0,2.6760347738581842,0.20586934673366833,4.500747343860903,0.0,88.67724611629791,6.822006539841191
80,9.68243291369137e-16,0.039308547739071824,0.11563851102153797,0.1549470587606098,288.5403773969483,291.5421157216793,0.0,0.0,0.15494705876061077,0.40968,3.001738324730976,291.5421157216793,0.18810002661081845,27.442372156362566,21.2750924128695,638.6226025790368,51.619109328757816,72.55762784363743,136.48091728206063,15.494705876061076,8.195515335264134e-18,0.0,0.007497796525715672,0.007497796525715672,9.60047776033873e-16,0.14744926223489413,1410.3213799013092,0.13529044615149188,0.0,2.660578531845816,0.20586934673366833,4.507069954660921,0.0,88.63459249347673,6.85833755186235
81,6.099932735625564e-16,0.03888008456871594,0.11518752082855396,0.1540676053972699,291.5421157216793,294.52798516580145,0.0,0.0,0.15406760539727052,0.40968,2.985869444122166,294.52798516580145,0.18880517582811177,27.32918134325373,21.256214629213037,634.6828175906962,51.598908887513716,72.67081865674626,137.20626694059803,15.406760539727053,5.1631746612164045e-18,0.0,0.0074685551192653805,0.0074685551192653805,6.0483009890134e-16,0.14659905027800452,1424.9812849291097,0.134762813411501,0.0,2.6452372839769964,0.20586934673366833,4.513352506982125,0.0,88.59186020957075,6.894787283447121
82,3.842957623444105e-16,0.03845629164691693,0.11473828949732261,0.15319458114423953,294.52798516580145,297.49810173635757,0.0,0.0,0.15319458114423992,0.40968,2.970116570556114,297.49810173635757,0.18951262274492112,27.216468157581076,21.237311041325242,630.7728943789446,51.57864262396821,72.78353184241892,137.93398012095292,15.319458114423993,3.2528000365663347e-18,0.0,0.007439427754300246,0.007439427754300246,3.8104296230784417e-16,0.14575515338993927,1439.5568002681039,0.13423723843919613,0.0,2.630009985383249,0.20586934673366833,4.519594946876514,0.0,88.54904926815095,6.931355784972511
83,2.421063302769786e-16,0.03803711806796554,0.11429081016828305,0.15232792823624858,297.49810173635757,300.45258039807226,0.0,0.0,0.15232792823624883,0.40968,2.954478661714701,300.45258039807226,0.19022236833826944,27.104231200848005,21.21838157066984,626.8925558666424,51.55831051013324,72.895768799152,138.6640578281362,15.232792823624882,2.049264023036791e-18,0.0,0.007410413986058475,0.007410413986058475,2.4005706625394183e-16,0.14491751425019012,1454.0485516931228,0.13371371320928324,0.0,2.61489560177175,0.20586934673366833,4.525797222433799,0.0,88.50615967062473,6.968043106941487
84,1.5252698807449652e-16,0.037622513481024716,0.11384507600862674,0.15146758948965144,300.45258039807226,303.3915350838469,0.0,0.0,0.15146758948965158,0.40968,2.938954685774657,303.3915350838469,0.19093441358785093,26.992469062801682,21.199426138160412,623.0415278448037,51.53791251794248,73.00753093719831,139.39650106990845,15.146758948965159,1.2910363345131782e-18,0.0,0.007381513371512847,0.007381513371512847,1.5123595173998333e-16,0.1440860761181386,1468.4571593049368,0.133192229727767,0.0,2.5998931093132214,0.20586934673366833,4.531959283770306,0.0,88.46319141623428,7.004849299995409
85,9.609200248693281e-17,0.037212428084081546,0.1134010802121931,0.15061350829627465,303.3915350838469,306.31507870514343,0.0,0.0,0.15061350829627473,0.40968,2.923543621296547,306.3150787051435,0.19164875947627832,26.881180321766745,21.18044466417093,619.2195389416197,51.51744861924742,73.11881967823325,140.1313108570309,15.061350829627473,8.133528907433022e-19,0.0,0.007352725469363946,0.007352725469363946,9.527864959618951e-17,0.1432607828269107,1482.7832375876278,0.13267278003182872,0.0,2.58500149453105,0.20586934673366833,4.5380810830176825,0.0,88.42014450205608,7.04177441492624
86,6.053796156676768e-17,0.036806812617965055,0.11295881599936554,0.1497656286173306,306.31507870514343,309.2233231622584,0.0,0.0,0.14976562861733064,0.40968,2.90824445711495,309.2233231622584,0.19236540698931215,26.770363544975094,21.161437068544647,615.4263205918203,51.4969187858098,73.2296364550249,140.86848820350235,14.976562861733065,5.124123211682804e-19,0.0,0.0073240498400334265,0.0073240498400334265,6.00255492455994e-17,0.14244157877729716,1497.0273954653576,0.1321553561897046,0.0,2.5702197541915774,0.20586934673366833,4.544162574311444,0.0,88.37701892299998,7.078818502688587
87,3.8138915787063634e-17,0.036405618360429236,0.11251827661696802,0.14892389497739725,309.2233231622584,312.11637935448823,0.0,0.0,0.14892389497739728,0.40968,2.89305619222983,312.11637935448823,0.1930843571160818,26.66001728889183,21.142403270602436,611.661607006367,51.476322989293045,73.33998271110818,141.60803412678877,14.892389497739728,3.2281976233601667e-19,0.0,0.007295486045657296,0.007295486045657296,3.7816096024727614e-17,0.14162840893173995,1511.1902363585318,0.13163995030056472,0.0,2.555546895195597,0.20586934673366833,4.550203713779334,0.0,88.33381467180915,7.115981614411507
